time_open_unix,time_close_unix,contract_symbol,broker_symbol,timeframe,price_basis,open,high,low,close,tick_volume,spread_points,real_volume,time_basis,timezone_status
1776192000,1776192300,MSFT,MSFT.xnas,M5,Bid,392.62,393.06,392.54,393.04,446,5,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776192300,1776192600,MSFT,MSFT.xnas,M5,Bid,393.04,393.5,392.97,393.33,419,5,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776192600,1776192900,MSFT,MSFT.xnas,M5,Bid,393.34,393.82,393.31,393.64,371,5,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776192900,1776193200,MSFT,MSFT.xnas,M5,Bid,393.64,393.77,393.32,393.58,477,5,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776193200,1776193500,MSFT,MSFT.xnas,M5,Bid,393.52,393.87,393.42,393.87,383,5,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776193500,1776193800,MSFT,MSFT.xnas,M5,Bid,393.89,393.92,393.38,393.77,340,5,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776193800,1776194100,MSFT,MSFT.xnas,M5,Bid,393.8,393.82,393.44,393.69,285,5,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776194100,1776194400,MSFT,MSFT.xnas,M5,Bid,393.7,394.26,393.6,394.26,329,5,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776194400,1776194700,MSFT,MSFT.xnas,M5,Bid,394.26,394.57,393.97,394.1,412,5,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776194700,1776195000,MSFT,MSFT.xnas,M5,Bid,394.11,394.57,393.99,394.27,425,5,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776195000,1776195300,MSFT,MSFT.xnas,M5,Bid,394.27,394.49,393.97,394.07,399,5,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776195300,1776195600,MSFT,MSFT.xnas,M5,Bid,394.03,394.03,393.63,393.68,326,5,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776195600,1776195900,MSFT,MSFT.xnas,M5,Bid,393.67,393.73,393.37,393.72,372,5,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776195900,1776196200,MSFT,MSFT.xnas,M5,Bid,393.73,394.27,393.67,394.15,335,5,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776196200,1776196500,MSFT,MSFT.xnas,M5,Bid,394.15,394.19,393.77,394.17,357,5,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776196500,1776196800,MSFT,MSFT.xnas,M5,Bid,394.2,394.33,393.91,394.33,265,5,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776196800,1776197100,MSFT,MSFT.xnas,M5,Bid,394.33,394.61,394.0,394.02,288,5,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776197100,1776197400,MSFT,MSFT.xnas,M5,Bid,394.02,394.18,393.85,393.89,292,5,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776197400,1776197700,MSFT,MSFT.xnas,M5,Bid,393.89,394.15,393.89,394.03,251,5,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776197700,1776198000,MSFT,MSFT.xnas,M5,Bid,394.02,394.29,394.02,394.13,313,5,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776198000,1776198300,MSFT,MSFT.xnas,M5,Bid,394.14,394.36,393.94,393.98,361,5,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776198300,1776198600,MSFT,MSFT.xnas,M5,Bid,394.02,394.17,393.82,394.11,300,5,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776198600,1776198900,MSFT,MSFT.xnas,M5,Bid,394.12,394.49,394.04,394.15,284,5,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776198900,1776199200,MSFT,MSFT.xnas,M5,Bid,394.16,394.36,393.99,394.24,348,5,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776199200,1776199500,MSFT,MSFT.xnas,M5,Bid,394.27,394.58,394.08,394.53,293,5,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776199500,1776199800,MSFT,MSFT.xnas,M5,Bid,394.53,394.64,394.37,394.4,258,5,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776199800,1776200100,MSFT,MSFT.xnas,M5,Bid,394.4,394.45,393.89,394.08,262,5,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776200100,1776200400,MSFT,MSFT.xnas,M5,Bid,394.09,394.09,392.58,392.83,394,5,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776200400,1776200700,MSFT,MSFT.xnas,M5,Bid,392.83,392.94,391.7,391.72,453,5,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776200700,1776201000,MSFT,MSFT.xnas,M5,Bid,391.69,391.83,390.79,391.24,504,5,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776201000,1776201300,MSFT,MSFT.xnas,M5,Bid,391.27,391.46,390.81,391.29,460,5,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776201300,1776201600,MSFT,MSFT.xnas,M5,Bid,391.29,391.34,390.42,390.62,393,5,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776201600,1776201900,MSFT,MSFT.xnas,M5,Bid,390.63,390.73,390.29,390.45,450,5,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776201900,1776202200,MSFT,MSFT.xnas,M5,Bid,390.45,391.26,390.31,391.23,371,5,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776202200,1776202500,MSFT,MSFT.xnas,M5,Bid,391.16,391.99,391.14,391.92,338,5,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776202500,1776202800,MSFT,MSFT.xnas,M5,Bid,391.94,392.25,391.77,391.98,282,5,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776202800,1776203100,MSFT,MSFT.xnas,M5,Bid,391.9,392.01,391.42,391.52,336,5,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776203100,1776203400,MSFT,MSFT.xnas,M5,Bid,391.5,391.56,391.07,391.12,295,5,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776203400,1776203700,MSFT,MSFT.xnas,M5,Bid,391.11,391.31,390.87,391.08,317,5,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776203700,1776204000,MSFT,MSFT.xnas,M5,Bid,391.07,391.28,391.0,391.2,280,5,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776204000,1776204300,MSFT,MSFT.xnas,M5,Bid,391.21,391.69,391.11,391.63,330,5,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776204300,1776204600,MSFT,MSFT.xnas,M5,Bid,391.63,391.71,391.43,391.69,327,5,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776204600,1776204900,MSFT,MSFT.xnas,M5,Bid,391.67,392.18,391.59,391.99,311,5,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776204900,1776205200,MSFT,MSFT.xnas,M5,Bid,391.97,392.19,391.8,391.87,292,5,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776205200,1776205500,MSFT,MSFT.xnas,M5,Bid,391.9,392.26,391.86,392.22,278,5,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776205500,1776205800,MSFT,MSFT.xnas,M5,Bid,392.25,392.38,392.07,392.25,340,5,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776205800,1776206100,MSFT,MSFT.xnas,M5,Bid,392.24,392.48,392.1,392.18,424,5,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776206100,1776206400,MSFT,MSFT.xnas,M5,Bid,392.18,392.66,392.12,392.61,441,5,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776206400,1776206700,MSFT,MSFT.xnas,M5,Bid,392.59,392.7,392.37,392.49,461,5,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776206700,1776207000,MSFT,MSFT.xnas,M5,Bid,392.45,392.92,392.38,392.84,436,5,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776207000,1776207300,MSFT,MSFT.xnas,M5,Bid,392.91,392.94,392.31,392.78,660,5,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776207300,1776207600,MSFT,MSFT.xnas,M5,Bid,392.91,393.27,392.85,392.98,749,5,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776270600,1776270900,MSFT,MSFT.xnas,M5,Bid,397.59,400.54,396.65,399.91,735,6,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776270900,1776271200,MSFT,MSFT.xnas,M5,Bid,399.94,401.56,399.19,400.89,861,6,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776271200,1776271500,MSFT,MSFT.xnas,M5,Bid,400.83,403.41,400.59,402.0,826,5,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776271500,1776271800,MSFT,MSFT.xnas,M5,Bid,402.14,402.51,401.58,402.11,773,5,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776271800,1776272100,MSFT,MSFT.xnas,M5,Bid,402.11,403.87,402.11,402.74,772,5,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776272100,1776272400,MSFT,MSFT.xnas,M5,Bid,402.68,402.86,401.62,402.51,627,5,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776272400,1776272700,MSFT,MSFT.xnas,M5,Bid,402.55,403.98,402.51,403.43,648,5,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776272700,1776273000,MSFT,MSFT.xnas,M5,Bid,403.43,405.43,403.13,405.08,721,5,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776273000,1776273300,MSFT,MSFT.xnas,M5,Bid,405.14,405.75,404.89,405.72,745,5,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776273300,1776273600,MSFT,MSFT.xnas,M5,Bid,405.73,406.78,405.33,405.47,678,5,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776273600,1776273900,MSFT,MSFT.xnas,M5,Bid,405.43,406.23,405.25,406.23,657,6,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776273900,1776274200,MSFT,MSFT.xnas,M5,Bid,406.18,406.71,405.8,406.0,547,5,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776274200,1776274500,MSFT,MSFT.xnas,M5,Bid,406.05,406.75,405.72,406.69,529,6,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776274500,1776274800,MSFT,MSFT.xnas,M5,Bid,406.71,406.82,405.48,405.55,604,5,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776274800,1776275100,MSFT,MSFT.xnas,M5,Bid,405.56,406.1,405.41,405.72,503,6,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776275100,1776275400,MSFT,MSFT.xnas,M5,Bid,405.75,406.5,405.61,406.48,510,6,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776275400,1776275700,MSFT,MSFT.xnas,M5,Bid,406.55,406.87,406.16,406.31,485,5,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776275700,1776276000,MSFT,MSFT.xnas,M5,Bid,406.31,407.78,406.26,407.64,531,5,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776276000,1776276300,MSFT,MSFT.xnas,M5,Bid,407.59,408.84,407.59,408.2,703,5,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776276300,1776276600,MSFT,MSFT.xnas,M5,Bid,408.18,408.28,406.6,406.98,543,6,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776276600,1776276900,MSFT,MSFT.xnas,M5,Bid,406.98,407.52,406.84,407.23,531,6,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776276900,1776277200,MSFT,MSFT.xnas,M5,Bid,407.24,408.02,407.13,407.99,441,5,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776277200,1776277500,MSFT,MSFT.xnas,M5,Bid,407.99,408.35,407.77,408.27,458,5,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776277500,1776277800,MSFT,MSFT.xnas,M5,Bid,408.31,408.45,407.78,407.87,491,5,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776277800,1776278100,MSFT,MSFT.xnas,M5,Bid,407.89,407.91,407.24,407.24,468,5,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776278100,1776278400,MSFT,MSFT.xnas,M5,Bid,407.25,407.52,406.88,406.98,431,5,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776278400,1776278700,MSFT,MSFT.xnas,M5,Bid,406.99,407.04,406.55,406.82,443,5,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776278700,1776279000,MSFT,MSFT.xnas,M5,Bid,406.82,407.41,406.68,407.4,456,5,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776279000,1776279300,MSFT,MSFT.xnas,M5,Bid,407.43,407.62,406.91,407.06,406,5,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776279300,1776279600,MSFT,MSFT.xnas,M5,Bid,407.06,407.35,406.93,407.14,378,5,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776279600,1776279900,MSFT,MSFT.xnas,M5,Bid,407.09,407.54,406.79,407.49,340,6,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776279900,1776280200,MSFT,MSFT.xnas,M5,Bid,407.5,407.92,407.45,407.57,338,5,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776280200,1776280500,MSFT,MSFT.xnas,M5,Bid,407.61,407.94,407.5,407.94,339,5,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776280500,1776280800,MSFT,MSFT.xnas,M5,Bid,407.93,408.98,407.91,408.93,407,5,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776280800,1776281100,MSFT,MSFT.xnas,M5,Bid,408.92,409.15,408.77,408.91,347,5,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776281100,1776281400,MSFT,MSFT.xnas,M5,Bid,408.91,409.42,408.73,409.12,414,5,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776281400,1776281700,MSFT,MSFT.xnas,M5,Bid,409.13,409.23,408.25,408.43,555,5,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776281700,1776282000,MSFT,MSFT.xnas,M5,Bid,408.42,408.81,408.4,408.52,426,5,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776282000,1776282300,MSFT,MSFT.xnas,M5,Bid,408.52,408.52,407.62,407.81,569,6,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776282300,1776282600,MSFT,MSFT.xnas,M5,Bid,407.84,408.22,407.43,408.18,523,6,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776282600,1776282900,MSFT,MSFT.xnas,M5,Bid,408.21,408.76,408.15,408.57,424,6,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776282900,1776283200,MSFT,MSFT.xnas,M5,Bid,408.6,408.61,407.74,407.95,506,6,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776283200,1776283500,MSFT,MSFT.xnas,M5,Bid,408.0,408.61,407.83,408.61,358,6,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776283500,1776283800,MSFT,MSFT.xnas,M5,Bid,408.6,408.9,408.13,408.41,354,5,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776283800,1776284100,MSFT,MSFT.xnas,M5,Bid,408.45,408.62,407.98,408.23,336,5,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776284100,1776284400,MSFT,MSFT.xnas,M5,Bid,408.23,408.77,408.23,408.59,345,5,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776284400,1776284700,MSFT,MSFT.xnas,M5,Bid,408.57,409.25,408.57,409.14,363,5,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776284700,1776285000,MSFT,MSFT.xnas,M5,Bid,409.13,409.88,409.09,409.68,366,5,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776285000,1776285300,MSFT,MSFT.xnas,M5,Bid,409.65,409.94,409.18,409.94,411,5,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776285300,1776285600,MSFT,MSFT.xnas,M5,Bid,409.94,410.38,409.79,409.9,388,5,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776285600,1776285900,MSFT,MSFT.xnas,M5,Bid,409.83,409.83,409.39,409.75,360,5,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776285900,1776286200,MSFT,MSFT.xnas,M5,Bid,409.73,409.81,409.39,409.68,303,5,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776286200,1776286500,MSFT,MSFT.xnas,M5,Bid,409.68,410.18,409.58,410.06,314,5,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776286500,1776286800,MSFT,MSFT.xnas,M5,Bid,410.04,410.26,409.92,409.98,328,5,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776286800,1776287100,MSFT,MSFT.xnas,M5,Bid,410.0,410.46,409.64,410.31,567,5,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776287100,1776287400,MSFT,MSFT.xnas,M5,Bid,410.36,410.73,410.11,410.57,404,5,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776287400,1776287700,MSFT,MSFT.xnas,M5,Bid,410.56,411.57,410.5,411.51,400,5,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776287700,1776288000,MSFT,MSFT.xnas,M5,Bid,411.51,411.82,411.46,411.59,434,5,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776288000,1776288300,MSFT,MSFT.xnas,M5,Bid,411.61,411.68,411.21,411.56,354,5,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776288300,1776288600,MSFT,MSFT.xnas,M5,Bid,411.48,412.62,411.36,412.33,542,5,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
