ledger_row_id,stage_id,run_id,subrun_id,parent_run_id,record_view,tier_scope,kpi_scope,scoreboard_lane,status,judgment,path,primary_kpi,guardrail_kpi,external_verification_status,notes
run45A_q2_loss_firewall_broad_mt5_wfo_v1_mt5_tier_a_c08_fw00_adx_reference_w01_2025q2_Tier A,51_risk_filter__q2_short_late_di_loss_firewall,run45A_q2_loss_firewall_broad_mt5_wfo_v1,mt5_tier_a_c08_fw00_adx_reference_w01_2025q2,run45A_q2_loss_firewall_broad_mt5_wfo_v1,mt5_tier_a_c08_fw00_adx_reference_w01_2025q2,Tier A,stage51_q2_loss_firewall_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_positive_q2_loss_firewall_runtime_probe_only,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/51_risk_filter__q2_short_late_di_loss_firewall/02_runs/run45A/mt5/reports/Project_Obsidian_Prime_v2_run45A_q2_loss_firewall_broad_mt5_wfo_v1_tier_a_c08_fw00_adx_reference_w01_2025q2.htm,split=w01_2025q2;route_role=tier_only_total;net_profit=-28.05;profit_factor=0.88;trade_count=83,Tier A separate;Tier B separate;actual routed total;no_baseline_no_promotion_no_runtime_authority,completed,stage51_q2_loss_firewall_runtime_probe_only_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_operating_reference
run45B_firewall_routed_tier_b_eligibility_mt5_v1_mt5_routed_c08_fw04_block_late_and_di_short_mild_tier_a_used_w02_2025q3_Tier A,51_risk_filter__q2_short_late_di_loss_firewall,run45B_firewall_routed_tier_b_eligibility_mt5_v1,mt5_routed_c08_fw04_block_late_and_di_short_mild_tier_a_used_w02_2025q3,run45B_firewall_routed_tier_b_eligibility_mt5_v1,mt5_routed_c08_fw04_block_late_and_di_short_mild_tier_a_used_w02_2025q3,Tier A,stage51_q2_loss_firewall_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_positive_q2_loss_firewall_runtime_probe_only,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/51_risk_filter__q2_short_late_di_loss_firewall/02_runs/run45B/mt5/reports/Project_Obsidian_Prime_v2_run45B_firewall_routed_tier_b_eligibility_mt5_v1_routed_c08_fw04_block_late_and_di_short_mild_w02_2025q3.htm,split=w02_2025q3;route_role=primary_used;net_profit=None;profit_factor=None;trade_count=None,Tier A separate;Tier B separate;actual routed total;no_baseline_no_promotion_no_runtime_authority,completed,stage51_q2_loss_firewall_runtime_probe_only_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_operating_reference
run45B_firewall_routed_tier_b_eligibility_mt5_v1_mt5_routed_c08_fw04_block_late_and_di_short_mild_tier_b_fallback_used_w02_2025q3_Tier B,51_risk_filter__q2_short_late_di_loss_firewall,run45B_firewall_routed_tier_b_eligibility_mt5_v1,mt5_routed_c08_fw04_block_late_and_di_short_mild_tier_b_fallback_used_w02_2025q3,run45B_firewall_routed_tier_b_eligibility_mt5_v1,mt5_routed_c08_fw04_block_late_and_di_short_mild_tier_b_fallback_used_w02_2025q3,Tier B,stage51_q2_loss_firewall_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_positive_q2_loss_firewall_runtime_probe_only,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/51_risk_filter__q2_short_late_di_loss_firewall/02_runs/run45B/mt5/reports/Project_Obsidian_Prime_v2_run45B_firewall_routed_tier_b_eligibility_mt5_v1_routed_c08_fw04_block_late_and_di_short_mild_w02_2025q3.htm,split=w02_2025q3;route_role=fallback_used;net_profit=None;profit_factor=None;trade_count=None,Tier A separate;Tier B separate;actual routed total;no_baseline_no_promotion_no_runtime_authority,completed,stage51_q2_loss_firewall_runtime_probe_only_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_operating_reference
run45B_firewall_routed_tier_b_eligibility_mt5_v1_mt5_routed_c08_fw04_block_late_and_di_short_mild_w02_2025q3_Tier A+B,51_risk_filter__q2_short_late_di_loss_firewall,run45B_firewall_routed_tier_b_eligibility_mt5_v1,mt5_routed_c08_fw04_block_late_and_di_short_mild_w02_2025q3,run45B_firewall_routed_tier_b_eligibility_mt5_v1,mt5_routed_c08_fw04_block_late_and_di_short_mild_w02_2025q3,Tier A+B,stage51_q2_loss_firewall_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_positive_q2_loss_firewall_runtime_probe_only,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/51_risk_filter__q2_short_late_di_loss_firewall/02_runs/run45B/mt5/reports/Project_Obsidian_Prime_v2_run45B_firewall_routed_tier_b_eligibility_mt5_v1_routed_c08_fw04_block_late_and_di_short_mild_w02_2025q3.htm,split=w02_2025q3;route_role=routed_total;net_profit=160.64;profit_factor=1.59;trade_count=209,Tier A separate;Tier B separate;actual routed total;no_baseline_no_promotion_no_runtime_authority,completed,stage51_q2_loss_firewall_runtime_probe_only_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_operating_reference
run45B_firewall_routed_tier_b_eligibility_mt5_v1_mt5_routed_c08_fw04_block_late_and_di_short_mild_tier_a_used_w03_2025q4_Tier A,51_risk_filter__q2_short_late_di_loss_firewall,run45B_firewall_routed_tier_b_eligibility_mt5_v1,mt5_routed_c08_fw04_block_late_and_di_short_mild_tier_a_used_w03_2025q4,run45B_firewall_routed_tier_b_eligibility_mt5_v1,mt5_routed_c08_fw04_block_late_and_di_short_mild_tier_a_used_w03_2025q4,Tier A,stage51_q2_loss_firewall_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_positive_q2_loss_firewall_runtime_probe_only,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/51_risk_filter__q2_short_late_di_loss_firewall/02_runs/run45B/mt5/reports/Project_Obsidian_Prime_v2_run45B_firewall_routed_tier_b_eligibility_mt5_v1_routed_c08_fw04_block_late_and_di_short_mild_w03_2025q4.htm,split=w03_2025q4;route_role=primary_used;net_profit=None;profit_factor=None;trade_count=None,Tier A separate;Tier B separate;actual routed total;no_baseline_no_promotion_no_runtime_authority,completed,stage51_q2_loss_firewall_runtime_probe_only_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_operating_reference
run45B_firewall_routed_tier_b_eligibility_mt5_v1_mt5_routed_c08_fw04_block_late_and_di_short_mild_tier_b_fallback_used_w03_2025q4_Tier B,51_risk_filter__q2_short_late_di_loss_firewall,run45B_firewall_routed_tier_b_eligibility_mt5_v1,mt5_routed_c08_fw04_block_late_and_di_short_mild_tier_b_fallback_used_w03_2025q4,run45B_firewall_routed_tier_b_eligibility_mt5_v1,mt5_routed_c08_fw04_block_late_and_di_short_mild_tier_b_fallback_used_w03_2025q4,Tier B,stage51_q2_loss_firewall_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_positive_q2_loss_firewall_runtime_probe_only,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/51_risk_filter__q2_short_late_di_loss_firewall/02_runs/run45B/mt5/reports/Project_Obsidian_Prime_v2_run45B_firewall_routed_tier_b_eligibility_mt5_v1_routed_c08_fw04_block_late_and_di_short_mild_w03_2025q4.htm,split=w03_2025q4;route_role=fallback_used;net_profit=None;profit_factor=None;trade_count=None,Tier A separate;Tier B separate;actual routed total;no_baseline_no_promotion_no_runtime_authority,completed,stage51_q2_loss_firewall_runtime_probe_only_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_operating_reference
run45B_firewall_routed_tier_b_eligibility_mt5_v1_mt5_routed_c08_fw04_block_late_and_di_short_mild_w03_2025q4_Tier A+B,51_risk_filter__q2_short_late_di_loss_firewall,run45B_firewall_routed_tier_b_eligibility_mt5_v1,mt5_routed_c08_fw04_block_late_and_di_short_mild_w03_2025q4,run45B_firewall_routed_tier_b_eligibility_mt5_v1,mt5_routed_c08_fw04_block_late_and_di_short_mild_w03_2025q4,Tier A+B,stage51_q2_loss_firewall_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_positive_q2_loss_firewall_runtime_probe_only,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/51_risk_filter__q2_short_late_di_loss_firewall/02_runs/run45B/mt5/reports/Project_Obsidian_Prime_v2_run45B_firewall_routed_tier_b_eligibility_mt5_v1_routed_c08_fw04_block_late_and_di_short_mild_w03_2025q4.htm,split=w03_2025q4;route_role=routed_total;net_profit=15.05;profit_factor=1.04;trade_count=150,Tier A separate;Tier B separate;actual routed total;no_baseline_no_promotion_no_runtime_authority,completed,stage51_q2_loss_firewall_runtime_probe_only_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_operating_reference
run45B_firewall_routed_tier_b_eligibility_mt5_v1_mt5_routed_c08_fw04_block_late_and_di_short_mild_tier_a_used_w04_2026q1_Tier A,51_risk_filter__q2_short_late_di_loss_firewall,run45B_firewall_routed_tier_b_eligibility_mt5_v1,mt5_routed_c08_fw04_block_late_and_di_short_mild_tier_a_used_w04_2026q1,run45B_firewall_routed_tier_b_eligibility_mt5_v1,mt5_routed_c08_fw04_block_late_and_di_short_mild_tier_a_used_w04_2026q1,Tier A,stage51_q2_loss_firewall_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_positive_q2_loss_firewall_runtime_probe_only,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/51_risk_filter__q2_short_late_di_loss_firewall/02_runs/run45B/mt5/reports/Project_Obsidian_Prime_v2_run45B_firewall_routed_tier_b_eligibility_mt5_v1_routed_c08_fw04_block_late_and_di_short_mild_w04_2026q1.htm,split=w04_2026q1;route_role=primary_used;net_profit=None;profit_factor=None;trade_count=None,Tier A separate;Tier B separate;actual routed total;no_baseline_no_promotion_no_runtime_authority,completed,stage51_q2_loss_firewall_runtime_probe_only_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_operating_reference
run45B_firewall_routed_tier_b_eligibility_mt5_v1_mt5_routed_c08_fw04_block_late_and_di_short_mild_tier_b_fallback_used_w04_2026q1_Tier B,51_risk_filter__q2_short_late_di_loss_firewall,run45B_firewall_routed_tier_b_eligibility_mt5_v1,mt5_routed_c08_fw04_block_late_and_di_short_mild_tier_b_fallback_used_w04_2026q1,run45B_firewall_routed_tier_b_eligibility_mt5_v1,mt5_routed_c08_fw04_block_late_and_di_short_mild_tier_b_fallback_used_w04_2026q1,Tier B,stage51_q2_loss_firewall_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_positive_q2_loss_firewall_runtime_probe_only,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/51_risk_filter__q2_short_late_di_loss_firewall/02_runs/run45B/mt5/reports/Project_Obsidian_Prime_v2_run45B_firewall_routed_tier_b_eligibility_mt5_v1_routed_c08_fw04_block_late_and_di_short_mild_w04_2026q1.htm,split=w04_2026q1;route_role=fallback_used;net_profit=None;profit_factor=None;trade_count=None,Tier A separate;Tier B separate;actual routed total;no_baseline_no_promotion_no_runtime_authority,completed,stage51_q2_loss_firewall_runtime_probe_only_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_operating_reference
run45B_firewall_routed_tier_b_eligibility_mt5_v1_mt5_routed_c08_fw04_block_late_and_di_short_mild_w04_2026q1_Tier A+B,51_risk_filter__q2_short_late_di_loss_firewall,run45B_firewall_routed_tier_b_eligibility_mt5_v1,mt5_routed_c08_fw04_block_late_and_di_short_mild_w04_2026q1,run45B_firewall_routed_tier_b_eligibility_mt5_v1,mt5_routed_c08_fw04_block_late_and_di_short_mild_w04_2026q1,Tier A+B,stage51_q2_loss_firewall_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_positive_q2_loss_firewall_runtime_probe_only,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/51_risk_filter__q2_short_late_di_loss_firewall/02_runs/run45B/mt5/reports/Project_Obsidian_Prime_v2_run45B_firewall_routed_tier_b_eligibility_mt5_v1_routed_c08_fw04_block_late_and_di_short_mild_w04_2026q1.htm,split=w04_2026q1;route_role=routed_total;net_profit=181.69;profit_factor=1.84;trade_count=98,Tier A separate;Tier B separate;actual routed total;no_baseline_no_promotion_no_runtime_authority,completed,stage51_q2_loss_firewall_runtime_probe_only_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_operating_reference
run45B_firewall_routed_tier_b_eligibility_mt5_v1_mt5_tier_b_c08_fw00_adx_reference_w01_2025q2_Tier B,51_risk_filter__q2_short_late_di_loss_firewall,run45B_firewall_routed_tier_b_eligibility_mt5_v1,mt5_tier_b_c08_fw00_adx_reference_w01_2025q2,run45B_firewall_routed_tier_b_eligibility_mt5_v1,mt5_tier_b_c08_fw00_adx_reference_w01_2025q2,Tier B,stage51_q2_loss_firewall_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_positive_q2_loss_firewall_runtime_probe_only,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/51_risk_filter__q2_short_late_di_loss_firewall/02_runs/run45B/mt5/reports/Project_Obsidian_Prime_v2_run45B_firewall_routed_tier_b_eligibility_mt5_v1_tier_b_c08_fw00_adx_reference_w01_2025q2.htm,split=w01_2025q2;route_role=tier_only_total;net_profit=-41.47;profit_factor=0.4;trade_count=15,Tier A separate;Tier B separate;actual routed total;no_baseline_no_promotion_no_runtime_authority,completed,stage51_q2_loss_firewall_runtime_probe_only_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_operating_reference
run45B_firewall_routed_tier_b_eligibility_mt5_v1_mt5_tier_b_c08_fw00_adx_reference_w02_2025q3_Tier B,51_risk_filter__q2_short_late_di_loss_firewall,run45B_firewall_routed_tier_b_eligibility_mt5_v1,mt5_tier_b_c08_fw00_adx_reference_w02_2025q3,run45B_firewall_routed_tier_b_eligibility_mt5_v1,mt5_tier_b_c08_fw00_adx_reference_w02_2025q3,Tier B,stage51_q2_loss_firewall_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_positive_q2_loss_firewall_runtime_probe_only,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/51_risk_filter__q2_short_late_di_loss_firewall/02_runs/run45B/mt5/reports/Project_Obsidian_Prime_v2_run45B_firewall_routed_tier_b_eligibility_mt5_v1_tier_b_c08_fw00_adx_reference_w02_2025q3.htm,split=w02_2025q3;route_role=tier_only_total;net_profit=115.2;profit_factor=2.21;trade_count=47,Tier A separate;Tier B separate;actual routed total;no_baseline_no_promotion_no_runtime_authority,completed,stage51_q2_loss_firewall_runtime_probe_only_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_operating_reference
run45B_firewall_routed_tier_b_eligibility_mt5_v1_mt5_tier_b_c08_fw00_adx_reference_w03_2025q4_Tier B,51_risk_filter__q2_short_late_di_loss_firewall,run45B_firewall_routed_tier_b_eligibility_mt5_v1,mt5_tier_b_c08_fw00_adx_reference_w03_2025q4,run45B_firewall_routed_tier_b_eligibility_mt5_v1,mt5_tier_b_c08_fw00_adx_reference_w03_2025q4,Tier B,stage51_q2_loss_firewall_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_positive_q2_loss_firewall_runtime_probe_only,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/51_risk_filter__q2_short_late_di_loss_firewall/02_runs/run45B/mt5/reports/Project_Obsidian_Prime_v2_run45B_firewall_routed_tier_b_eligibility_mt5_v1_tier_b_c08_fw00_adx_reference_w03_2025q4.htm,split=w03_2025q4;route_role=tier_only_total;net_profit=-15.17;profit_factor=0.91;trade_count=19,Tier A separate;Tier B separate;actual routed total;no_baseline_no_promotion_no_runtime_authority,completed,stage51_q2_loss_firewall_runtime_probe_only_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_operating_reference
run45B_firewall_routed_tier_b_eligibility_mt5_v1_mt5_tier_b_c08_fw00_adx_reference_w04_2026q1_Tier B,51_risk_filter__q2_short_late_di_loss_firewall,run45B_firewall_routed_tier_b_eligibility_mt5_v1,mt5_tier_b_c08_fw00_adx_reference_w04_2026q1,run45B_firewall_routed_tier_b_eligibility_mt5_v1,mt5_tier_b_c08_fw00_adx_reference_w04_2026q1,Tier B,stage51_q2_loss_firewall_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_positive_q2_loss_firewall_runtime_probe_only,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/51_risk_filter__q2_short_late_di_loss_firewall/02_runs/run45B/mt5/reports/Project_Obsidian_Prime_v2_run45B_firewall_routed_tier_b_eligibility_mt5_v1_tier_b_c08_fw00_adx_reference_w04_2026q1.htm,split=w04_2026q1;route_role=tier_only_total;net_profit=105.69;profit_factor=2.89;trade_count=17,Tier A separate;Tier B separate;actual routed total;no_baseline_no_promotion_no_runtime_authority,completed,stage51_q2_loss_firewall_runtime_probe_only_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_operating_reference
run45B_firewall_routed_tier_b_eligibility_mt5_v1_mt5_tier_b_c08_fw03_block_late_or_di_short_mild_w01_2025q2_Tier B,51_risk_filter__q2_short_late_di_loss_firewall,run45B_firewall_routed_tier_b_eligibility_mt5_v1,mt5_tier_b_c08_fw03_block_late_or_di_short_mild_w01_2025q2,run45B_firewall_routed_tier_b_eligibility_mt5_v1,mt5_tier_b_c08_fw03_block_late_or_di_short_mild_w01_2025q2,Tier B,stage51_q2_loss_firewall_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_positive_q2_loss_firewall_runtime_probe_only,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/51_risk_filter__q2_short_late_di_loss_firewall/02_runs/run45B/mt5/reports/Project_Obsidian_Prime_v2_run45B_firewall_routed_tier_b_eligibility_mt5_v1_tier_b_c08_fw03_block_late_or_di_short_mild_w01_2025q2.htm,split=w01_2025q2;route_role=tier_only_total;net_profit=-41.47;profit_factor=0.4;trade_count=15,Tier A separate;Tier B separate;actual routed total;no_baseline_no_promotion_no_runtime_authority,completed,stage51_q2_loss_firewall_runtime_probe_only_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_operating_reference
run45B_firewall_routed_tier_b_eligibility_mt5_v1_mt5_tier_b_c08_fw03_block_late_or_di_short_mild_w02_2025q3_Tier B,51_risk_filter__q2_short_late_di_loss_firewall,run45B_firewall_routed_tier_b_eligibility_mt5_v1,mt5_tier_b_c08_fw03_block_late_or_di_short_mild_w02_2025q3,run45B_firewall_routed_tier_b_eligibility_mt5_v1,mt5_tier_b_c08_fw03_block_late_or_di_short_mild_w02_2025q3,Tier B,stage51_q2_loss_firewall_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_positive_q2_loss_firewall_runtime_probe_only,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/51_risk_filter__q2_short_late_di_loss_firewall/02_runs/run45B/mt5/reports/Project_Obsidian_Prime_v2_run45B_firewall_routed_tier_b_eligibility_mt5_v1_tier_b_c08_fw03_block_late_or_di_short_mild_w02_2025q3.htm,split=w02_2025q3;route_role=tier_only_total;net_profit=115.2;profit_factor=2.21;trade_count=47,Tier A separate;Tier B separate;actual routed total;no_baseline_no_promotion_no_runtime_authority,completed,stage51_q2_loss_firewall_runtime_probe_only_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_operating_reference
run45B_firewall_routed_tier_b_eligibility_mt5_v1_mt5_tier_b_c08_fw03_block_late_or_di_short_mild_w03_2025q4_Tier B,51_risk_filter__q2_short_late_di_loss_firewall,run45B_firewall_routed_tier_b_eligibility_mt5_v1,mt5_tier_b_c08_fw03_block_late_or_di_short_mild_w03_2025q4,run45B_firewall_routed_tier_b_eligibility_mt5_v1,mt5_tier_b_c08_fw03_block_late_or_di_short_mild_w03_2025q4,Tier B,stage51_q2_loss_firewall_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_positive_q2_loss_firewall_runtime_probe_only,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/51_risk_filter__q2_short_late_di_loss_firewall/02_runs/run45B/mt5/reports/Project_Obsidian_Prime_v2_run45B_firewall_routed_tier_b_eligibility_mt5_v1_tier_b_c08_fw03_block_late_or_di_short_mild_w03_2025q4.htm,split=w03_2025q4;route_role=tier_only_total;net_profit=-15.17;profit_factor=0.91;trade_count=19,Tier A separate;Tier B separate;actual routed total;no_baseline_no_promotion_no_runtime_authority,completed,stage51_q2_loss_firewall_runtime_probe_only_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_operating_reference
run45B_firewall_routed_tier_b_eligibility_mt5_v1_mt5_tier_b_c08_fw03_block_late_or_di_short_mild_w04_2026q1_Tier B,51_risk_filter__q2_short_late_di_loss_firewall,run45B_firewall_routed_tier_b_eligibility_mt5_v1,mt5_tier_b_c08_fw03_block_late_or_di_short_mild_w04_2026q1,run45B_firewall_routed_tier_b_eligibility_mt5_v1,mt5_tier_b_c08_fw03_block_late_or_di_short_mild_w04_2026q1,Tier B,stage51_q2_loss_firewall_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_positive_q2_loss_firewall_runtime_probe_only,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/51_risk_filter__q2_short_late_di_loss_firewall/02_runs/run45B/mt5/reports/Project_Obsidian_Prime_v2_run45B_firewall_routed_tier_b_eligibility_mt5_v1_tier_b_c08_fw03_block_late_or_di_short_mild_w04_2026q1.htm,split=w04_2026q1;route_role=tier_only_total;net_profit=105.69;profit_factor=2.89;trade_count=17,Tier A separate;Tier B separate;actual routed total;no_baseline_no_promotion_no_runtime_authority,completed,stage51_q2_loss_firewall_runtime_probe_only_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_operating_reference
run45B_firewall_routed_tier_b_eligibility_mt5_v1_mt5_tier_b_c08_fw02_block_di_short_mild_w01_2025q2_Tier B,51_risk_filter__q2_short_late_di_loss_firewall,run45B_firewall_routed_tier_b_eligibility_mt5_v1,mt5_tier_b_c08_fw02_block_di_short_mild_w01_2025q2,run45B_firewall_routed_tier_b_eligibility_mt5_v1,mt5_tier_b_c08_fw02_block_di_short_mild_w01_2025q2,Tier B,stage51_q2_loss_firewall_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_positive_q2_loss_firewall_runtime_probe_only,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/51_risk_filter__q2_short_late_di_loss_firewall/02_runs/run45B/mt5/reports/Project_Obsidian_Prime_v2_run45B_firewall_routed_tier_b_eligibility_mt5_v1_tier_b_c08_fw02_block_di_short_mild_w01_2025q2.htm,split=w01_2025q2;route_role=tier_only_total;net_profit=-41.47;profit_factor=0.4;trade_count=15,Tier A separate;Tier B separate;actual routed total;no_baseline_no_promotion_no_runtime_authority,completed,stage51_q2_loss_firewall_runtime_probe_only_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_operating_reference
run45B_firewall_routed_tier_b_eligibility_mt5_v1_mt5_tier_b_c08_fw02_block_di_short_mild_w02_2025q3_Tier B,51_risk_filter__q2_short_late_di_loss_firewall,run45B_firewall_routed_tier_b_eligibility_mt5_v1,mt5_tier_b_c08_fw02_block_di_short_mild_w02_2025q3,run45B_firewall_routed_tier_b_eligibility_mt5_v1,mt5_tier_b_c08_fw02_block_di_short_mild_w02_2025q3,Tier B,stage51_q2_loss_firewall_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_positive_q2_loss_firewall_runtime_probe_only,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/51_risk_filter__q2_short_late_di_loss_firewall/02_runs/run45B/mt5/reports/Project_Obsidian_Prime_v2_run45B_firewall_routed_tier_b_eligibility_mt5_v1_tier_b_c08_fw02_block_di_short_mild_w02_2025q3.htm,split=w02_2025q3;route_role=tier_only_total;net_profit=115.2;profit_factor=2.21;trade_count=47,Tier A separate;Tier B separate;actual routed total;no_baseline_no_promotion_no_runtime_authority,completed,stage51_q2_loss_firewall_runtime_probe_only_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_operating_reference
run45B_firewall_routed_tier_b_eligibility_mt5_v1_mt5_tier_b_c08_fw02_block_di_short_mild_w03_2025q4_Tier B,51_risk_filter__q2_short_late_di_loss_firewall,run45B_firewall_routed_tier_b_eligibility_mt5_v1,mt5_tier_b_c08_fw02_block_di_short_mild_w03_2025q4,run45B_firewall_routed_tier_b_eligibility_mt5_v1,mt5_tier_b_c08_fw02_block_di_short_mild_w03_2025q4,Tier B,stage51_q2_loss_firewall_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_positive_q2_loss_firewall_runtime_probe_only,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/51_risk_filter__q2_short_late_di_loss_firewall/02_runs/run45B/mt5/reports/Project_Obsidian_Prime_v2_run45B_firewall_routed_tier_b_eligibility_mt5_v1_tier_b_c08_fw02_block_di_short_mild_w03_2025q4.htm,split=w03_2025q4;route_role=tier_only_total;net_profit=-15.17;profit_factor=0.91;trade_count=19,Tier A separate;Tier B separate;actual routed total;no_baseline_no_promotion_no_runtime_authority,completed,stage51_q2_loss_firewall_runtime_probe_only_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_operating_reference
