run_id,adapter_id,split,month,trade_count,net_profit,profit_factor,winner_count,loser_count,quality_flag
run260A_stage260_tight_plus_highedge_pf_oos_recovery_repair_v1,s260_vhigh_highedge_relax,oos,2025.11,35,220.56,3.187227,23,12,acceptable_measurement_only
run260A_stage260_tight_plus_highedge_pf_oos_recovery_repair_v1,s260_vhigh_highedge_relax,oos,2025.12,21,6.58,1.045106,11,10,pf_below_34d
run260A_stage260_tight_plus_highedge_pf_oos_recovery_repair_v1,s260_vhigh_highedge_relax,oos,2026.01,32,112.72,1.740507,18,14,acceptable_measurement_only
run260A_stage260_tight_plus_highedge_pf_oos_recovery_repair_v1,s260_vhigh_highedge_relax,oos,2026.02,41,173.23,1.674598,22,19,acceptable_measurement_only
run260A_stage260_tight_plus_highedge_pf_oos_recovery_repair_v1,s260_vhigh_highedge_relax,oos,2026.03,41,327.12,2.006709,21,20,acceptable_measurement_only
run260A_stage260_tight_plus_highedge_pf_oos_recovery_repair_v1,s260_vhigh_highedge_relax,oos,2026.04,14,-39.81,0.65598,8,6,negative_month
run260A_stage260_tight_plus_highedge_pf_oos_recovery_repair_v1,s260_lowrank_filter_vhigh_relax,validation_is,2025.01,33,38.68,1.320623,17,16,pf_below_34d
run260A_stage260_tight_plus_highedge_pf_oos_recovery_repair_v1,s260_lowrank_filter_vhigh_relax,validation_is,2025.02,38,222.16,2.152222,24,14,acceptable_measurement_only
run260A_stage260_tight_plus_highedge_pf_oos_recovery_repair_v1,s260_lowrank_filter_vhigh_relax,validation_is,2025.03,34,75.68,1.308785,15,19,pf_below_34d
run260A_stage260_tight_plus_highedge_pf_oos_recovery_repair_v1,s260_lowrank_filter_vhigh_relax,validation_is,2025.04,57,347.15,1.871186,35,22,acceptable_measurement_only
run260A_stage260_tight_plus_highedge_pf_oos_recovery_repair_v1,s260_lowrank_filter_vhigh_relax,validation_is,2025.05,28,26.63,1.128337,13,15,pf_below_34d
run260A_stage260_tight_plus_highedge_pf_oos_recovery_repair_v1,s260_lowrank_filter_vhigh_relax,validation_is,2025.06,24,138.8,1.876761,16,8,acceptable_measurement_only
run260A_stage260_tight_plus_highedge_pf_oos_recovery_repair_v1,s260_lowrank_filter_vhigh_relax,validation_is,2025.07,21,194.92,2.057623,11,10,acceptable_measurement_only
run260A_stage260_tight_plus_highedge_pf_oos_recovery_repair_v1,s260_lowrank_filter_vhigh_relax,validation_is,2025.08,27,106.4,1.28735,12,15,pf_below_34d
run260A_stage260_tight_plus_highedge_pf_oos_recovery_repair_v1,s260_lowrank_filter_vhigh_relax,validation_is,2025.09,25,140.86,1.548884,14,11,pf_below_34d
run260A_stage260_tight_plus_highedge_pf_oos_recovery_repair_v1,s260_lowrank_filter_vhigh_relax,oos,2025.10,23,26.71,1.332421,14,9,pf_below_34d
run260A_stage260_tight_plus_highedge_pf_oos_recovery_repair_v1,s260_lowrank_filter_vhigh_relax,oos,2025.11,34,214.13,3.17435,22,12,acceptable_measurement_only
run260A_stage260_tight_plus_highedge_pf_oos_recovery_repair_v1,s260_lowrank_filter_vhigh_relax,oos,2025.12,21,7.58,1.052797,11,10,pf_below_34d
run260A_stage260_tight_plus_highedge_pf_oos_recovery_repair_v1,s260_lowrank_filter_vhigh_relax,oos,2026.01,32,113.97,1.759547,18,14,acceptable_measurement_only
run260A_stage260_tight_plus_highedge_pf_oos_recovery_repair_v1,s260_lowrank_filter_vhigh_relax,oos,2026.02,38,137.47,1.618844,20,18,acceptable_measurement_only
run260A_stage260_tight_plus_highedge_pf_oos_recovery_repair_v1,s260_lowrank_filter_vhigh_relax,oos,2026.03,41,315.33,2.017194,21,20,acceptable_measurement_only
run260A_stage260_tight_plus_highedge_pf_oos_recovery_repair_v1,s260_lowrank_filter_vhigh_relax,oos,2026.04,13,-39.22,0.645357,7,6,negative_month
